time_iso,air temperature,Atm pressure mm of mercury,Relative humidity (%),Mean wind direction,Mean wind speed,Max gust value,Unnamed: 9,visibility,dewpoint temperature
2023-01-06T23:20:00,-10.0,766.4,79.0,0.001,3.0,11.0,,1.0,-13.0
2023-01-06T23:50:00,-12.0,766.4,85.0,0.001,3.0,11.0,,1.0,-14.0
2023-01-07T00:20:00,-12.0,766.4,85.0,0.001,2.0,11.0,,1.0,-14.0
2023-01-07T00:50:00,-12.0,766.4,85.0,0.001,3.0,11.0,,1.0,-14.0
2023-01-07T01:20:00,-13.0,766.4,92.0,0.001,3.0,11.0,,1.0,-14.0
2023-01-07T01:50:00,-12.0,766.4,85.0,0.001,3.0,11.0,,1.0,-14.0
2023-01-07T02:20:00,-13.0,766.4,92.0,0.001,3.0,11.0,,1.0,-14.0
2023-01-07T02:50:00,-13.0,766.4,85.0,0.001,3.0,11.0,,1.0,-15.0
2023-01-07T03:20:00,-13.0,766.4,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-07T03:50:00,-13.0,766.4,78.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T04:20:00,-13.0,766.4,78.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T04:50:00,-14.0,766.3,85.0,0.001,3.0,11.0,,1.0,-16.0
2023-01-07T05:20:00,-14.0,765.6,78.0,0.001,4.0,11.0,,1.0,-17.0
2023-01-07T05:50:00,-14.0,765.6,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T06:20:00,-14.0,765.6,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T06:50:00,-14.0,765.6,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T07:20:00,-14.0,765.6,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T07:50:00,-14.0,765.6,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T08:20:00,-14.0,765.6,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T08:50:00,-14.0,765.6,78.0,0.001,4.0,11.0,,1.0,-17.0
2023-01-07T09:20:00,-14.0,765.6,78.0,0.001,4.0,11.0,,1.0,-17.0
2023-01-07T09:50:00,-14.0,765.6,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T10:20:00,-14.0,765.6,85.0,0.001,6.0,11.0,,1.0,-16.0
2023-01-07T10:50:00,-13.0,765.6,78.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T11:20:00,-13.0,765.6,78.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T11:50:00,-13.0,765.6,78.0,0.001,6.0,11.0,,1.0,-16.0
2023-01-07T12:20:00,-13.0,765.6,78.0,0.001,6.0,11.0,,1.0,-16.0
2023-01-07T12:50:00,-13.0,764.9,78.0,0.001,6.0,11.0,,1.0,-16.0
2023-01-07T13:20:00,-12.0,764.9,79.0,0.001,6.0,11.0,,1.0,-15.0
2023-01-07T13:50:00,-12.0,764.9,79.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-07T14:20:00,-12.0,764.1,79.0,0.001,6.0,11.0,,1.0,-15.0
2023-01-07T14:50:00,-12.0,764.1,79.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-07T15:20:00,-12.0,764.1,79.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-07T15:50:00,-13.0,764.1,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-07T16:20:00,-13.0,764.1,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-07T16:50:00,-13.0,764.1,78.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T17:20:00,-13.0,764.1,78.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T17:50:00,-13.0,764.1,78.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T18:20:00,-13.0,764.1,78.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T18:50:00,-14.0,763.3,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T19:20:00,-14.0,763.3,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-07T19:50:00,-14.0,763.3,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T20:20:00,-14.0,763.3,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T20:50:00,-14.0,763.3,85.0,0.001,4.0,11.0,,1.0,-16.0
2023-01-07T21:20:00,-14.0,763.3,78.0,0.001,5.0,11.0,,1.0,-17.0
2023-01-07T21:50:00,-14.0,763.3,78.0,0.001,5.0,11.0,,1.0,-17.0
2023-01-07T22:20:00,-14.0,763.3,78.0,0.001,4.0,11.0,,1.0,-17.0
2023-01-07T22:50:00,-14.0,763.3,78.0,0.001,5.0,11.0,,1.0,-17.0
2023-01-07T23:20:00,-14.0,763.3,78.0,0.001,5.0,11.0,,1.0,-17.0
2023-01-07T23:50:00,-14.0,762.6,78.0,0.001,6.0,11.0,,1.0,-17.0
2023-01-08T00:20:00,-14.0,762.6,78.0,0.001,5.0,11.0,,1.0,-17.0
2023-01-08T00:50:00,-14.0,762.6,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-08T01:20:00,-14.0,762.6,85.0,0.001,5.0,11.0,,1.0,-16.0
2023-01-08T01:50:00,-14.0,762.6,92.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T02:20:00,-13.0,761.8,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T02:50:00,-13.0,761.8,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T03:20:00,-13.0,761.8,85.0,0.001,3.0,11.0,,1.0,-15.0
2023-01-08T03:50:00,-13.0,761.8,92.0,0.001,4.0,11.0,,1.0,-14.0
2023-01-08T04:20:00,-13.0,761.8,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T04:50:00,-13.0,761.8,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T05:20:00,-13.0,761.0,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T05:50:00,-13.0,761.0,85.0,0.001,4.0,11.0,,1.0,-15.0
2023-01-08T06:20:00,-13.0,760.3,85.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-08T06:50:00,-13.0,760.3,85.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-08T07:20:00,-13.0,760.3,85.0,0.001,5.0,11.0,,1.0,-15.0
2023-01-08T07:50:00,-13.0,760.3,85.0,0.001,6.0,11.0,,1.0,-15.0
2023-01-08T08:20:00,-13.0,760.3,92.0,0.001,5.0,11.0,,1.0,-14.0
2023-01-08T08:50:00,-12.0,760.3,85.0,0.001,4.0,11.0,,1.0,-14.0
2023-01-08T09:20:00,-12.0,760.3,85.0,0.001,5.0,11.0,,1.0,-14.0
2023-01-08T09:50:00,-12.0,760.3,85.0,0.001,5.0,11.0,,1.0,-14.0
2023-01-08T10:20:00,-12.0,760.3,85.0,0.001,4.0,11.0,,1.0,-14.0
2023-01-08T10:50:00,-12.0,759.5,92.0,0.001,5.0,11.0,,1.0,-13.0
2023-01-08T11:20:00,-11.0,759.5,85.0,0.001,6.0,11.0,,1.0,-13.0
2023-01-08T11:50:00,-11.0,759.5,85.0,0.001,5.0,11.0,,1.0,-13.0
2023-01-08T12:20:00,-11.0,758.8,85.0,0.001,6.0,11.0,,1.0,-13.0
2023-01-08T12:50:00,-11.0,758.8,85.0,0.001,5.0,11.0,,1.0,-13.0
2023-01-08T13:20:00,-11.0,758.8,92.0,0.001,5.0,11.0,,1.0,-12.0
2023-01-08T13:50:00,-10.0,758.1,85.0,0.001,6.0,11.0,,1.0,-12.0
2023-01-08T14:20:00,-10.0,758.1,85.0,0.001,6.0,11.0,,1.0,-12.0
2023-01-08T14:50:00,-10.0,758.1,85.0,0.001,5.0,11.0,,1.0,-12.0
2023-01-08T15:20:00,-10.0,758.1,85.0,0.001,5.0,11.0,,1.0,-12.0
2023-01-08T15:50:00,-10.0,758.1,85.0,0.001,5.0,11.0,,0.898989898989899,-12.0
2023-01-08T16:20:00,-10.0,758.1,92.0,0.001,5.0,11.0,,0.4848484848484849,-11.0
2023-01-08T16:50:00,-10.0,757.3,92.0,0.001,5.0,11.0,,0.696969696969697,-11.0
2023-01-08T17:20:00,-10.0,757.3,92.0,0.001,6.0,11.0,,1.0,-11.0
2023-01-08T17:50:00,-9.0,757.3,86.0,0.001,7.0,11.0,,1.0,-11.0
2023-01-08T18:20:00,-9.0,757.3,86.0,0.001,7.0,11.0,,1.0,-11.0
2023-01-08T18:50:00,-9.0,756.6,86.0,0.001,7.0,11.0,,1.0,-11.0
2023-01-08T19:20:00,-9.0,756.6,93.0,0.001,7.0,11.0,,1.0,-10.0
2023-01-08T19:50:00,-9.0,756.6,93.0,0.001,7.0,11.0,,1.0,-10.0
2023-01-08T20:20:00,-8.0,756.6,86.0,0.001,7.0,11.0,,1.0,-10.0
2023-01-08T20:50:00,-8.0,756.6,86.0,0.001,7.0,11.0,,1.0,-10.0
2023-01-08T21:20:00,-8.0,755.8,93.0,0.001,7.0,11.0,,1.0,-9.0
2023-01-08T21:50:00,-8.0,755.8,93.0,0.001,7.0,11.0,,1.0,-9.0
2023-01-08T22:20:00,-7.0,755.8,86.0,0.001,7.0,11.0,,1.0,-9.0
2023-01-08T22:50:00,-7.0,755.8,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-08T23:20:00,-7.0,755.8,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-08T23:50:00,-7.0,755.8,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T00:20:00,-7.0,755.8,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T00:50:00,-7.0,755.1,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T01:20:00,-7.0,755.1,86.0,0.001,5.0,11.0,,1.0,-9.0
2023-01-09T01:50:00,-7.0,755.1,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T02:20:00,-7.0,755.1,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T02:50:00,-7.0,755.1,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T03:20:00,-7.0,754.3,86.0,0.001,6.0,11.0,,1.0,-9.0
2023-01-09T03:50:00,-7.0,754.3,93.0,0.001,6.0,11.0,,1.0,-8.0
2023-01-09T04:20:00,-7.0,754.3,93.0,0.001,6.0,11.0,,1.0,-8.0
2023-01-09T04:50:00,-7.0,754.3,93.0,0.001,6.0,11.0,,1.0,-8.0
2023-01-09T05:20:00,-7.0,754.3,93.0,0.001,6.0,11.0,,1.0,-8.0
2023-01-09T05:50:00,-6.0,753.8,86.0,0.001,6.0,11.0,,0.595959595959596,-8.0
2023-01-09T06:20:00,-6.0,753.8,86.0,0.001,6.0,11.0,,0.494949494949495,-8.0
2023-01-09T06:50:00,-7.0,753.8,93.0,0.001,7.0,11.0,,0.1313131313131313,-8.0
2023-01-09T07:20:00,-7.0,753.8,93.0,0.001,7.0,11.0,,0.11111111111111109,-8.0
2023-01-09T07:50:00,-7.0,753.8,93.0,0.001,6.0,11.0,,0.2424242424242424,-8.0
2023-01-09T08:20:00,-7.0,753.8,93.0,0.001,6.0,11.0,,0.10101010101010101,-8.0
2023-01-09T08:50:00,-7.0,753.8,93.0,0.001,5.0,11.0,,0.2323232323232323,-8.0
2023-01-09T09:20:00,-7.0,754.3,93.0,0.001,6.0,11.0,,0.08080808080808081,-8.0
2023-01-09T09:50:00,-6.0,754.3,86.0,0.001,5.0,11.0,,0.1616161616161616,-8.0
2023-01-09T10:20:00,-6.0,754.3,86.0,0.001,5.0,11.0,,0.1818181818181818,-8.0
2023-01-09T10:50:00,-6.0,754.3,93.0,0.001,5.0,11.0,,0.1212121212121212,-7.0
2023-01-09T11:20:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.3939393939393939,-7.0
2023-01-09T11:50:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.15151515151515152,-7.0
2023-01-09T12:20:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.30303030303030304,-7.0
2023-01-09T12:50:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.1717171717171717,-7.0
2023-01-09T13:20:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.4848484848484849,-7.0
2023-01-09T13:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,0.696969696969697,-7.0
2023-01-09T14:20:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.898989898989899,-7.0
2023-01-09T14:50:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.21212121212121213,-7.0
2023-01-09T15:20:00,-5.0,753.8,93.0,0.001,5.0,11.0,,0.1717171717171717,-6.0
2023-01-09T15:50:00,-5.0,753.8,86.0,0.001,7.0,11.0,,0.696969696969697,-7.0
2023-01-09T16:20:00,-5.0,753.8,86.0,0.001,6.0,11.0,,0.595959595959596,-7.0
2023-01-09T16:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,0.898989898989899,-7.0
2023-01-09T17:20:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T17:50:00,-5.0,754.3,86.0,0.001,5.0,11.0,,1.0,-7.0
2023-01-09T18:20:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T18:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T19:20:00,-5.0,753.8,86.0,0.001,5.0,11.0,,1.0,-7.0
2023-01-09T19:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T20:20:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T20:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,1.0,-7.0
2023-01-09T21:20:00,-5.0,753.8,93.0,0.001,6.0,11.0,,1.0,-6.0
2023-01-09T21:50:00,-5.0,753.8,86.0,0.001,7.0,11.0,,1.0,-7.0
2023-01-09T22:20:00,-5.0,753.8,93.0,0.001,6.0,11.0,,1.0,-6.0
2023-01-09T22:50:00,-5.0,753.8,93.0,0.001,6.0,11.0,,1.0,-6.0
2023-01-09T23:20:00,-5.0,753.8,93.0,0.001,6.0,11.0,,1.0,-6.0
2023-01-09T23:50:00,-5.0,753.8,93.0,0.001,7.0,11.0,,1.0,-6.0
2023-01-10T00:20:00,-5.0,753.8,93.0,0.001,7.0,11.0,,1.0,-6.0
2023-01-10T00:50:00,-5.0,753.8,93.0,0.001,7.0,11.0,,1.0,-6.0
2023-01-10T01:20:00,-5.0,753.8,93.0,0.001,7.0,11.0,,1.0,-6.0
2023-01-10T01:50:00,-5.0,753.8,93.0,0.001,5.0,11.0,,1.0,-6.0
2023-01-10T02:20:00,-5.0,753.8,93.0,0.001,5.0,11.0,,1.0,-6.0
2023-01-10T02:50:00,-5.0,753.8,86.0,0.001,4.0,11.0,,1.0,-7.0
2023-01-10T03:20:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.4343434343434344,-7.0
2023-01-10T03:50:00,-5.0,753.8,86.0,0.001,6.0,11.0,,0.595959595959596,-7.0
2023-01-10T04:20:00,-5.0,753.8,86.0,0.001,5.0,11.0,,0.47474747474747475,-7.0
2023-01-10T04:50:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.4444444444444445,-7.0
2023-01-10T05:20:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.696969696969697,-7.0
2023-01-10T05:50:00,-6.0,753.8,93.0,0.001,5.0,11.0,,0.31313131313131315,-7.0
2023-01-10T06:20:00,-6.0,753.0,93.0,0.001,5.0,11.0,,0.22222222222222218,-7.0
2023-01-10T06:50:00,-6.0,753.0,93.0,0.001,5.0,11.0,,0.1414141414141414,-7.0
2023-01-10T07:20:00,-6.0,753.0,93.0,0.001,4.0,11.0,,0.26262626262626265,-7.0
2023-01-10T07:50:00,-6.0,753.0,93.0,0.001,5.0,11.0,,0.696969696969697,-7.0
2023-01-10T08:20:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.898989898989899,-7.0
2023-01-10T08:50:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.595959595959596,-7.0
2023-01-10T09:20:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.797979797979798,-7.0
2023-01-10T09:50:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.11111111111111109,-7.0
2023-01-10T10:20:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.797979797979798,-7.0
2023-01-10T10:50:00,-5.0,753.8,86.0,0.001,4.0,11.0,,0.898989898989899,-7.0
2023-01-10T11:20:00,-5.0,753.8,93.0,0.001,4.0,11.0,,0.42424242424242425,-6.0
2023-01-10T11:50:00,-5.0,753.8,93.0,0.001,4.0,11.0,,0.47474747474747475,-6.0
2023-01-10T12:20:00,-5.0,753.8,93.0,0.001,4.0,11.0,,0.898989898989899,-6.0
2023-01-10T12:50:00,-4.0,753.9,93.0,0.001,4.0,11.0,,0.898989898989899,-5.0
2023-01-10T13:20:00,-4.0,753.9,93.0,0.001,4.0,11.0,,0.494949494949495,-5.0
2023-01-10T13:50:00,-4.0,753.9,100.0,0.001,5.0,11.0,,0.696969696969697,-4.0
2023-01-10T14:20:00,-3.0,753.9,93.0,0.001,5.0,11.0,,0.3232323232323232,-4.0
2023-01-10T14:50:00,-3.0,753.9,100.0,0.001,5.0,11.0,,0.2828282828282828,-3.0
2023-01-10T15:20:00,-3.0,753.9,100.0,0.001,5.0,11.0,,0.2727272727272727,-3.0
2023-01-10T15:50:00,-2.0,753.9,100.0,0.001,5.0,11.0,,0.47474747474747475,-2.0
2023-01-10T16:20:00,-1.0,753.9,93.0,0.001,3.0,11.0,,0.797979797979798,-2.0
2023-01-10T16:50:00,0.001,753.9,93.0,0.001,6.0,11.0,,0.3838383838383838,-1.0
2023-01-10T17:20:00,0.001,754.4,100.0,0.001,5.0,11.0,,0.11111111111111109,0.001
2023-01-10T17:50:00,0.001,754.4,100.0,0.001,6.0,11.0,,0.15151515151515152,0.001
2023-01-10T18:20:00,0.001,754.4,100.0,0.001,6.0,11.0,,0.1616161616161616,0.001
2023-01-10T18:50:00,1.0,754.4,93.0,0.001,5.0,11.0,,0.29292929292929293,0.001
2023-01-10T19:20:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.26262626262626265,1.0
2023-01-10T19:50:00,1.0,755.2,100.0,0.001,4.0,11.0,,0.15151515151515152,1.0
2023-01-10T20:20:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.0707070707070707,1.0
2023-01-10T20:50:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.1414141414141414,1.0
2023-01-10T21:20:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.31313131313131315,1.0
2023-01-10T21:50:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.0606060606060606,1.0
2023-01-10T22:20:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.0707070707070707,1.0
2023-01-10T22:50:00,1.0,755.2,100.0,0.001,5.0,11.0,,0.10101010101010101,1.0
2023-01-10T23:20:00,2.0,755.2,100.0,0.001,6.0,11.0,,0.1919191919191919,2.0
2023-01-10T23:50:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.1212121212121212,2.0
2023-01-11T00:20:00,2.0,755.9,93.0,0.001,5.0,11.0,,0.10101010101010101,1.0
2023-01-11T00:50:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.09090909090909091,2.0
2023-01-11T01:20:00,2.0,755.9,100.0,0.001,4.0,11.0,,0.15151515151515152,2.0
2023-01-11T01:50:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.1616161616161616,2.0
2023-01-11T02:20:00,2.0,755.9,93.0,0.001,5.0,11.0,,0.1616161616161616,1.0
2023-01-11T02:50:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.1717171717171717,2.0
2023-01-11T03:20:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.1212121212121212,2.0
2023-01-11T03:50:00,2.0,756.7,100.0,0.001,5.0,11.0,,0.1818181818181818,2.0
2023-01-11T04:20:00,2.0,756.7,100.0,0.001,6.0,11.0,,0.2323232323232323,2.0
2023-01-11T04:50:00,2.0,756.7,100.0,0.001,6.0,11.0,,0.42424242424242425,2.0
2023-01-11T05:20:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.2828282828282828,2.0
2023-01-11T05:50:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.3333333333333333,2.0
2023-01-11T06:20:00,2.0,755.9,100.0,0.001,5.0,11.0,,0.45454545454545453,2.0
2023-01-11T06:50:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.2424242424242424,2.0
2023-01-11T07:20:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.4444444444444445,2.0
2023-01-11T07:50:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.3838383838383838,2.0
2023-01-11T08:20:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.797979797979798,2.0
2023-01-11T08:50:00,2.0,755.9,100.0,0.001,6.0,11.0,,0.494949494949495,2.0
2023-01-11T09:20:00,2.0,755.9,93.0,0.001,6.0,11.0,,0.494949494949495,1.0
2023-01-11T09:50:00,2.0,755.9,93.0,0.001,5.0,11.0,,0.797979797979798,1.0
2023-01-11T10:20:00,2.0,755.9,93.0,0.001,6.0,11.0,,0.797979797979798,1.0
2023-01-11T10:50:00,1.0,755.9,100.0,0.001,6.0,11.0,,0.797979797979798,1.0
2023-01-11T11:20:00,1.0,755.2,100.0,0.001,6.0,11.0,,0.797979797979798,1.0
2023-01-11T11:50:00,2.0,755.2,93.0,0.001,6.0,11.0,,1.0,1.0
2023-01-11T12:20:00,2.0,755.2,93.0,0.001,5.0,11.0,,1.0,1.0
2023-01-11T12:50:00,2.0,755.2,93.0,0.001,7.0,11.0,,1.0,1.0
2023-01-11T13:20:00,2.0,754.4,93.0,0.001,7.0,11.0,,1.0,1.0
2023-01-11T13:50:00,2.0,754.4,87.0,0.001,7.0,11.0,,1.0,0.001
2023-01-11T14:20:00,2.0,753.9,87.0,0.001,7.0,11.0,,1.0,0.001
2023-01-11T14:50:00,2.0,753.9,87.0,0.001,7.0,11.0,,1.0,0.001
2023-01-11T15:20:00,2.0,753.9,87.0,0.001,8.0,11.0,,1.0,0.001
2023-01-11T15:50:00,2.0,753.2,87.0,0.001,7.0,11.0,,1.0,0.001
2023-01-11T16:20:00,2.0,753.2,87.0,0.001,8.0,11.0,,1.0,0.001
2023-01-11T16:50:00,2.0,753.2,87.0,0.001,8.0,13.0,,1.0,0.001
2023-01-11T17:20:00,2.0,753.2,87.0,0.001,10.0,13.0,,1.0,0.001
2023-01-11T17:50:00,2.0,752.5,87.0,0.001,9.0,13.0,,1.0,0.001
2023-01-11T18:20:00,2.0,752.5,87.0,0.001,8.0,13.0,,1.0,0.001
2023-01-11T18:50:00,1.0,752.4,87.0,0.001,8.0,13.0,,1.0,-1.0
2023-01-11T19:20:00,1.0,752.4,93.0,0.001,8.0,13.0,,0.595959595959596,0.001
2023-01-11T19:50:00,1.0,751.6,93.0,0.001,7.0,13.0,,0.3434343434343434,0.001
2023-01-11T20:20:00,1.0,752.4,93.0,0.001,7.0,13.0,,0.1414141414141414,0.001
2023-01-11T20:50:00,1.0,752.4,93.0,0.001,8.0,13.0,,0.15151515151515152,0.001
2023-01-11T21:20:00,1.0,752.4,93.0,0.001,8.0,13.0,,0.22222222222222218,0.001
2023-01-11T21:50:00,1.0,751.6,93.0,0.001,8.0,13.0,,0.15151515151515152,0.001
2023-01-11T22:20:00,1.0,751.6,93.0,0.001,8.0,13.0,,0.1717171717171717,0.001
2023-01-11T22:50:00,1.0,751.6,93.0,0.001,7.0,13.0,,0.25252525252525254,0.001
2023-01-11T23:20:00,1.0,751.6,93.0,0.001,7.0,13.0,,0.404040404040404,0.001
2023-01-11T23:50:00,1.0,751.6,93.0,0.001,8.0,13.0,,0.30303030303030304,0.001
2023-01-12T00:20:00,1.0,751.6,93.0,0.001,8.0,13.0,,0.3232323232323232,0.001
2023-01-12T00:50:00,1.0,751.6,93.0,0.001,7.0,12.0,,0.31313131313131315,0.001
2023-01-12T01:20:00,1.0,751.6,93.0,0.001,7.0,12.0,,0.47474747474747475,0.001
2023-01-12T01:50:00,1.0,750.8,93.0,0.001,8.0,13.0,,0.47474747474747475,0.001
2023-01-12T02:20:00,1.0,750.8,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T02:50:00,1.0,750.8,93.0,0.001,7.0,13.0,,0.3737373737373737,0.001
2023-01-12T03:20:00,1.0,750.8,93.0,0.001,7.0,13.0,,0.494949494949495,0.001
2023-01-12T03:50:00,1.0,750.2,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T04:20:00,1.0,750.2,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T04:50:00,1.0,750.2,93.0,0.001,7.0,13.0,,0.494949494949495,0.001
2023-01-12T05:20:00,1.0,750.2,93.0,0.001,7.0,13.0,,0.3333333333333333,0.001
2023-01-12T05:50:00,1.0,750.2,93.0,0.001,7.0,13.0,,0.494949494949495,0.001
2023-01-12T06:20:00,1.0,749.4,93.0,0.001,6.0,13.0,,0.36363636363636365,0.001
2023-01-12T06:50:00,1.0,749.4,93.0,0.001,6.0,13.0,,0.595959595959596,0.001
2023-01-12T07:20:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.797979797979798,0.001
2023-01-12T07:50:00,1.0,749.4,93.0,0.001,8.0,13.0,,0.898989898989899,0.001
2023-01-12T08:20:00,1.0,749.4,93.0,0.001,7.0,13.0,,1.0,0.001
2023-01-12T08:50:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T09:20:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.4848484848484849,0.001
2023-01-12T09:50:00,1.0,749.4,93.0,0.001,6.0,13.0,,0.797979797979798,0.001
2023-01-12T10:20:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.898989898989899,0.001
2023-01-12T10:50:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T11:20:00,1.0,749.4,93.0,0.001,7.0,13.0,,0.595959595959596,0.001
2023-01-12T11:50:00,1.0,749.4,100.0,0.001,7.0,13.0,,0.4141414141414142,1.0
2023-01-12T12:20:00,1.0,749.4,100.0,0.001,6.0,13.0,,0.3838383838383838,1.0
2023-01-12T12:50:00,2.0,748.6,93.0,0.001,6.0,13.0,,0.696969696969697,1.0
2023-01-12T13:20:00,2.0,748.6,93.0,0.001,6.0,13.0,,1.0,1.0
2023-01-12T13:50:00,2.0,748.6,93.0,0.001,5.0,13.0,,1.0,1.0
2023-01-12T14:20:00,2.0,748.6,93.0,0.001,5.0,13.0,,1.0,1.0
2023-01-12T14:50:00,2.0,748.6,93.0,0.001,5.0,13.0,,1.0,1.0
2023-01-12T15:20:00,2.0,748.6,93.0,0.001,6.0,13.0,,0.797979797979798,1.0
2023-01-12T15:50:00,2.0,748.6,100.0,0.001,7.0,13.0,,0.797979797979798,2.0
2023-01-12T16:20:00,2.0,747.9,100.0,0.001,7.0,13.0,,0.494949494949495,2.0
2023-01-12T16:50:00,2.0,747.9,100.0,0.001,7.0,13.0,,0.696969696969697,2.0
2023-01-12T17:20:00,2.0,747.9,93.0,0.001,7.0,13.0,,0.797979797979798,1.0
2023-01-12T17:50:00,2.0,747.9,93.0,0.001,7.0,13.0,,1.0,1.0
2023-01-12T18:20:00,2.0,747.9,100.0,0.001,7.0,13.0,,1.0,2.0
2023-01-12T18:50:00,3.0,747.9,93.0,0.001,6.0,13.0,,1.0,2.0
2023-01-12T19:20:00,3.0,747.1,93.0,0.001,6.0,13.0,,0.898989898989899,2.0
